service_id,date,exception_type
20220522_-----S-_5,20240511,1
20230821_-----S-_50,20240511,1
20240101_-----S-_99653,20240511,1
20230820_------S_39,20240512,1
20230820_------S_43,20240512,1
20240101_------S_52,20240512,1
20240102_------S_65,20240512,1
20220522_------S_4,20240512,1
20240102_------S_93,20240512,1
20230820_MTWTF--_42,20240513,1
20240101_M-W-F--_58,20240513,1
20240101_MT--F--_59,20240513,1
20240101_MT-TF--_60,20240513,1
20240101_MTW-F--_61,20240513,1
20240101_MTWT---_62,20240513,1
20240101_MTWTF--_63,20240513,1
20220522_MTWTF--_1,20240513,1
20220522_MTWTF--_3,20240513,1
20230821_MTWTF--_48,20240513,1
20230821_MTWTF--_49,20240513,1
20220522_MTWTF--_2,20240513,1
20240105_MTWTF--_66,20240513,1
20240105_MTWTF--_67,20240513,1
20240202_M------_9901,20240513,1
20240202_M---F--_9902,20240513,1
20240102_M-W-F--_95,20240513,1
20240101_MTWTF--_99663,20240513,1
20230820_MTWTF--_42,20240514,1
20240101_MT--F--_59,20240514,1
20240101_MT-TF--_60,20240514,1
20240101_MTW-F--_61,20240514,1
20240101_MTWT---_62,20240514,1
20240101_MTWTF--_63,20240514,1
20220522_MTWTF--_1,20240514,1
20220522_MTWTF--_3,20240514,1
20230821_MTWTF--_48,20240514,1
20230821_MTWTF--_49,20240514,1
20220522_MTWTF--_2,20240514,1
20240105_MTWTF--_66,20240514,1
20240105_MTWTF--_67,20240514,1
20240101_MTWTF--_99663,20240514,1
20240319_-T-----_91,20240514,1
20230820_MTWTF--_42,20240515,1
20240101_--W----_56,20240515,1
20240101_--WT---_57,20240515,1
20240101_M-W-F--_58,20240515,1
20240101_MTW-F--_61,20240515,1
20240101_MTWT---_62,20240515,1
20240101_MTWTF--_63,20240515,1
20220522_MTWTF--_1,20240515,1
20220522_MTWTF--_3,20240515,1
20230821_MTWTF--_48,20240515,1
20230821_MTWTF--_49,20240515,1
20220522_MTWTF--_2,20240515,1
20240105_MTWTF--_66,20240515,1
20240105_MTWTF--_67,20240515,1
20240102_M-W-F--_95,20240515,1
20240101_MTWTF--_99663,20240515,1
20230820_MTWTF--_42,20240516,1
20240101_---T---_55,20240516,1
20240101_--WT---_57,20240516,1
20240101_MT-TF--_60,20240516,1
20240101_MTWT---_62,20240516,1
20240101_MTWTF--_63,20240516,1
20220522_MTWTF--_1,20240516,1
20220522_MTWTF--_3,20240516,1
20230821_MTWTF--_48,20240516,1
20230821_MTWTF--_49,20240516,1
20220522_MTWTF--_2,20240516,1
20240105_MTWTF--_66,20240516,1
20240105_MTWTF--_67,20240516,1
20240102_---T---_94,20240516,1
20240101_MTWTF--_99663,20240516,1
20230820_----F--_41,20240517,1
20230820_MTWTF--_42,20240517,1
20240101_----F--_54,20240517,1
20240101_----F--_69,20240517,1
20240101_M-W-F--_58,20240517,1
20240101_MT--F--_59,20240517,1
20240101_MT-TF--_60,20240517,1
20240101_MTW-F--_61,20240517,1
20240101_MTWTF--_63,20240517,1
20220522_MTWTF--_1,20240517,1
20220522_MTWTF--_3,20240517,1
20230821_MTWTF--_48,20240517,1
20230821_MTWTF--_49,20240517,1
20220522_MTWTF--_2,20240517,1
20240105_MTWTF--_66,20240517,1
20240105_MTWTF--_67,20240517,1
20240202_M---F--_9902,20240517,1
20240102_M-W-F--_95,20240517,1
20240101_MTWTF--_99663,20240517,1
20230820_-----S-_40,20240518,1
20230820_-----S-_44,20240518,1
20240101_-----S-_53,20240518,1
20240101_-----S-_64,20240518,1
20220522_-----S-_5,20240518,1
20230821_-----S-_50,20240518,1
20240101_-----S-_99653,20240518,1
20230820_------S_39,20240519,1
20230820_------S_43,20240519,1
20240101_-----S-_53,20240519,1
20240101_-----S-_64,20240519,1
20240102_------S_93,20240519,1
20230820_------S_39,20240520,1
20230820_------S_43,20240520,1
20240101_------S_52,20240520,1
20240102_------S_65,20240520,1
20220522_------S_4,20240520,1
20240102_M-W-F--_95,20240520,1
20230820_MTWTF--_42,20240521,1
20240101_MT--F--_59,20240521,1
20240101_MT-TF--_60,20240521,1
20240101_MTW-F--_61,20240521,1
20240101_MTWT---_62,20240521,1
20240101_MTWTF--_63,20240521,1
20220522_MTWTF--_1,20240521,1
20220522_MTWTF--_3,20240521,1
20230821_MTWTF--_48,20240521,1
20230821_MTWTF--_49,20240521,1
20220522_MTWTF--_2,20240521,1
20240105_MTWTF--_66,20240521,1
20240105_MTWTF--_67,20240521,1
20240101_MTWTF--_99663,20240521,1
20240319_-T-----_91,20240521,1
20230820_MTWTF--_42,20240522,1
20240101_--W----_56,20240522,1
20240101_--WT---_57,20240522,1
20240101_M-W-F--_58,20240522,1
20240101_MTW-F--_61,20240522,1
20240101_MTWT---_62,20240522,1
20240101_MTWTF--_63,20240522,1
20220522_MTWTF--_1,20240522,1
20220522_MTWTF--_3,20240522,1
20230821_MTWTF--_48,20240522,1
20230821_MTWTF--_49,20240522,1
20220522_MTWTF--_2,20240522,1
20240105_MTWTF--_66,20240522,1
20240105_MTWTF--_67,20240522,1
20240102_M-W-F--_95,20240522,1
20240101_MTWTF--_99663,20240522,1
20230820_MTWTF--_42,20240523,1
20240101_---T---_55,20240523,1
20240101_--WT---_57,20240523,1
20240101_MT-TF--_60,20240523,1
20240101_MTWT---_62,20240523,1
20240101_MTWTF--_63,20240523,1
20220522_MTWTF--_1,20240523,1
20220522_MTWTF--_3,20240523,1
20230821_MTWTF--_48,20240523,1
20230821_MTWTF--_49,20240523,1
20220522_MTWTF--_2,20240523,1
20240105_MTWTF--_66,20240523,1
20240105_MTWTF--_67,20240523,1
20240102_---T---_94,20240523,1
20240101_MTWTF--_99663,20240523,1
20230820_----F--_41,20240524,1
20230820_MTWTF--_42,20240524,1
20240101_----F--_54,20240524,1
20240101_----F--_69,20240524,1
20240101_M-W-F--_58,20240524,1
20240101_MT--F--_59,20240524,1
20240101_MT-TF--_60,20240524,1
20240101_MTW-F--_61,20240524,1
20240101_MTWTF--_63,20240524,1
20220522_MTWTF--_1,20240524,1
20220522_MTWTF--_3,20240524,1
20230821_MTWTF--_48,20240524,1
20230821_MTWTF--_49,20240524,1
20220522_MTWTF--_2,20240524,1
20240105_MTWTF--_66,20240524,1
20240105_MTWTF--_67,20240524,1
20240202_M---F--_9902,20240524,1
20240102_M-W-F--_95,20240524,1
20240101_MTWTF--_99663,20240524,1
20230820_-----S-_40,20240525,1
20230820_-----S-_44,20240525,1
20240101_-----S-_53,20240525,1
20240101_-----S-_64,20240525,1
20220522_-----S-_5,20240525,1
20230821_-----S-_50,20240525,1
20240101_-----S-_99653,20240525,1
20230820_------S_39,20240526,1
20230820_------S_43,20240526,1
20240101_------S_52,20240526,1
20240102_------S_65,20240526,1
20220522_------S_4,20240526,1
20240102_------S_93,20240526,1
20230820_MTWTF--_42,20240527,1
20240101_M-W-F--_58,20240527,1
20240101_MT--F--_59,20240527,1
20240101_MT-TF--_60,20240527,1
20240101_MTW-F--_61,20240527,1
20240101_MTWT---_62,20240527,1
20240101_MTWTF--_63,20240527,1
20220522_MTWTF--_1,20240527,1
20220522_MTWTF--_3,20240527,1
20230821_MTWTF--_48,20240527,1
20230821_MTWTF--_49,20240527,1
20220522_MTWTF--_2,20240527,1
20240105_MTWTF--_66,20240527,1
20240105_MTWTF--_67,20240527,1
20240202_M------_9901,20240527,1
20240202_M---F--_9902,20240527,1
20240102_M-W-F--_95,20240527,1
20240101_MTWTF--_99663,20240527,1
20230820_MTWTF--_42,20240528,1
20240101_MT--F--_59,20240528,1
20240101_MT-TF--_60,20240528,1
20240101_MTW-F--_61,20240528,1
20240101_MTWT---_62,20240528,1
20240101_MTWTF--_63,20240528,1
20220522_MTWTF--_1,20240528,1
20220522_MTWTF--_3,20240528,1
20230821_MTWTF--_48,20240528,1
20230821_MTWTF--_49,20240528,1
20220522_MTWTF--_2,20240528,1
20240105_MTWTF--_66,20240528,1
20240105_MTWTF--_67,20240528,1
20240101_MTWTF--_99663,20240528,1
20240319_-T-----_91,20240528,1
20230820_MTWTF--_42,20240529,1
20240101_--W----_56,20240529,1
20240101_--WT---_57,20240529,1
20240101_M-W-F--_58,20240529,1
20240101_MTW-F--_61,20240529,1
20240101_MTWT---_62,20240529,1
20240101_MTWTF--_63,20240529,1
20220522_MTWTF--_1,20240529,1
20220522_MTWTF--_3,20240529,1
20230821_MTWTF--_48,20240529,1
20230821_MTWTF--_49,20240529,1
20220522_MTWTF--_2,20240529,1
20240105_MTWTF--_66,20240529,1
20240105_MTWTF--_67,20240529,1
20240102_M-W-F--_95,20240529,1
20240101_MTWTF--_99663,20240529,1
20230820_MTWTF--_42,20240530,1
20240101_---T---_55,20240530,1
20240101_--WT---_57,20240530,1
20240101_MT-TF--_60,20240530,1
20240101_MTWT---_62,20240530,1
20240101_MTWTF--_63,20240530,1
20220522_MTWTF--_1,20240530,1
20220522_MTWTF--_3,20240530,1
20230821_MTWTF--_48,20240530,1
20230821_MTWTF--_49,20240530,1
20220522_MTWTF--_2,20240530,1
20240105_MTWTF--_66,20240530,1
20240105_MTWTF--_67,20240530,1
20240102_---T---_94,20240530,1
20240101_MTWTF--_99663,20240530,1
20230820_----F--_41,20240531,1
20230820_MTWTF--_42,20240531,1
20240101_----F--_54,20240531,1
20240101_----F--_69,20240531,1
20240101_M-W-F--_58,20240531,1
20240101_MT--F--_59,20240531,1
20240101_MT-TF--_60,20240531,1
20240101_MTW-F--_61,20240531,1
20240101_MTWTF--_63,20240531,1
20220522_MTWTF--_1,20240531,1
20220522_MTWTF--_3,20240531,1
20230821_MTWTF--_48,20240531,1
20230821_MTWTF--_49,20240531,1
20220522_MTWTF--_2,20240531,1
20240105_MTWTF--_66,20240531,1
20240105_MTWTF--_67,20240531,1
20240202_M---F--_9902,20240531,1
20240102_M-W-F--_95,20240531,1
20240101_MTWTF--_99663,20240531,1
20230820_-----S-_40,20240601,1
20230820_-----S-_44,20240601,1
20240101_-----S-_53,20240601,1
20240101_-----S-_64,20240601,1
20220522_-----S-_5,20240601,1
20230821_-----S-_50,20240601,1
20240101_-----S-_99653,20240601,1
