route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
ST.12,20230820_-----S-_44,526861,Skerjafjörður,,1,4366_12-B,12_f12_1005361_2_52
ST.12,20230820_-----S-_44,526862,Skerjafjörður,,1,4363_12-A,12_f12_1005361_2_52
ST.12,20230820_-----S-_44,526863,Skerjafjörður,,1,4372_12-D,12_f12_1005361_2_52
ST.12,20230820_-----S-_44,526864,Skerjafjörður,,1,4369_12-C,12_f12_1005361_2_52
ST.12,20230820_-----S-_44,526887,Skerjafjörður,,1,4372_12-D,12_f12_1005361_2_52
ST.12,20230820_-----S-_44,526888,Skerjafjörður,,1,4366_12-B,12_f12_1005361_2_52
ST.12,20230820_-----S-_44,526889,Skerjafjörður,,1,4363_12-A,12_f12_1005361_2_52
ST.12,20230820_-----S-_44,526890,Skerjafjörður,,1,4372_12-D,12_f12_1005361_2_52
ST.12,20230820_-----S-_44,526892,Skerjafjörður,,1,4366_12-B,12_f12_1005361_2_52
ST.12,20230820_-----S-_44,526897,Skerjafjörður,,1,4366_12-B,12_f12_1005361_2_52
ST.12,20230820_-----S-_44,526898,Skerjafjörður,,1,4372_12-D,12_f12_1005361_2_52
ST.12,20230820_-----S-_44,526899,Skerjafjörður,,1,4363_12-A,12_f12_1005361_2_52
ST.12,20230820_-----S-_44,526900,Skerjafjörður,,1,4369_12-C,12_f12_1005361_2_52
ST.12,20230820_-----S-_44,526901,Skerjafjörður,,1,4363_12-A,12_f12_1005361_2_52
ST.12,20230820_-----S-_44,526902,Skerjafjörður,,1,4369_12-C,12_f12_1005361_2_52
ST.12,20230820_-----S-_44,526903,Skerjafjörður,,1,4372_12-D,12_f12_1005361_2_52
ST.12,20230820_MTWTF--_42,526715,Mjódd/Ártún,,0,4375_12-F,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526716,Mjódd/Ártún,,0,4374_12-E,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526717,Mjódd/Ártún,,0,4377_12-H,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526718,Mjódd/Ártún,,0,4376_12-G,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526719,Mjódd/Ártún,,0,4373_12-D,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526720,Mjódd/Ártún,,0,4367_12-B,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526721,Mjódd/Ártún,,0,4364_12-A,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526722,Mjódd/Ártún,,0,4370_12-C,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526723,Mjódd/Ártún,,0,4373_12-D,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526724,Mjódd/Ártún,,0,4370_12-C,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526725,Mjódd/Ártún,,0,4376_12-G,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526726,Mjódd/Ártún,,0,4373_12-D,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526727,Mjódd/Ártún,,0,4370_12-C,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526728,Mjódd/Ártún,,0,4364_12-A,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526729,Mjódd/Ártún,,0,4367_12-B,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526730,Mjódd/Ártún,,0,4373_12-D,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526731,Mjódd/Ártún,,0,4370_12-C,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526732,Mjódd/Ártún,,0,4364_12-A,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526733,Mjódd/Ártún,,0,4367_12-B,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526734,Mjódd/Ártún,,0,4367_12-B,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526736,Mjódd/Ártún,,0,4373_12-D,12_f12_1005361_1_2
ST.12,20230820_MTWTF--_42,526737,Mjódd/Ártún,,0,4364_12-A,12_f12_1005361_1_2
ST.12,20230820_MTWTF--_42,526738,Mjódd/Ártún,,0,4364_12-A,12_f12_1005361_1_2
ST.12,20230820_MTWTF--_42,526739,Mjódd/Ártún,,0,4364_12-A,12_f12_1005361_1_2
ST.12,20230820_MTWTF--_42,526740,Mjódd/Ártún,,0,4373_12-D,12_f12_1005361_1_2
ST.12,20230820_MTWTF--_42,526741,Mjódd/Ártún,,0,4370_12-C,12_f12_1005361_1_2
ST.12,20230820_MTWTF--_42,526799,Mjódd/Ártún,,0,4373_12-D,12_f12_1005361_1_2
ST.12,20230820_MTWTF--_42,526800,Mjódd/Ártún,,0,4367_12-B,12_f12_1005361_1_2
ST.12,20230820_MTWTF--_42,526801,Mjódd/Ártún,,0,4370_12-C,12_f12_1005361_1_2
ST.12,20230820_MTWTF--_42,526802,Mjódd/Ártún,,0,4367_12-B,12_f12_1005361_1_2
ST.12,20230820_MTWTF--_42,526803,Mjódd/Ártún,,0,4370_12-C,12_f12_1005361_1_2
ST.12,20230820_MTWTF--_42,526807,Mjódd/Ártún,,0,4375_12-F,12_f12_1005361_1_3
ST.12,20230820_MTWTF--_42,526808,Mjódd/Ártún,,0,4364_12-A,12_f12_1005361_1_3
ST.12,20230820_MTWTF--_42,526811,Mjódd/Ártún,,0,4374_12-E,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526812,Mjódd/Ártún,,0,4376_12-G,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526813,Mjódd/Ártún,,0,4377_12-H,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526814,Mjódd/Ártún,,0,4375_12-F,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526815,Mjódd/Ártún,,0,4364_12-A,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526816,Mjódd/Ártún,,0,4370_12-C,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526817,Mjódd/Ártún,,0,4373_12-D,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526818,Mjódd/Ártún,,0,4367_12-B,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526819,Mjódd/Ártún,,0,4364_12-A,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526820,Mjódd/Ártún,,0,4370_12-C,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526821,Mjódd/Ártún,,0,4373_12-D,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526822,Mjódd/Ártún,,0,4367_12-B,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526823,Mjódd/Ártún,,0,4374_12-E,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526824,Mjódd/Ártún,,0,4376_12-G,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526825,Mjódd/Ártún,,0,4377_12-H,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526826,Mjódd/Ártún,,0,4375_12-F,12_f12_1005361_1_6
ST.12,20230820_MTWTF--_42,526828,Skerjafjörður,,1,4364_12-A,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526829,Skerjafjörður,,1,4370_12-C,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526830,Skerjafjörður,,1,4373_12-D,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526831,Skerjafjörður,,1,4367_12-B,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526832,Skerjafjörður,,1,4377_12-H,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526833,Skerjafjörður,,1,4376_12-G,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526834,Skerjafjörður,,1,4375_12-F,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526835,Skerjafjörður,,1,4374_12-E,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526847,Skerjafjörður,,1,4364_12-A,12_f12_1005361_2_52
ST.12,20230820_MTWTF--_42,526848,Skerjafjörður,,1,4367_12-B,12_f12_1005361_2_52
ST.12,20230820_MTWTF--_42,526849,Skerjafjörður,,1,4370_12-C,12_f12_1005361_2_52
ST.12,20230820_MTWTF--_42,526850,Skerjafjörður,,1,4367_12-B,12_f12_1005361_2_52
ST.12,20230820_MTWTF--_42,526851,Skerjafjörður,,1,4370_12-C,12_f12_1005361_2_52
ST.12,20230820_MTWTF--_42,526852,Skerjafjörður,,1,4367_12-B,12_f12_1005361_2_52
ST.12,20230820_MTWTF--_42,526859,Skerjafjörður,,1,4364_12-A,12_f12_1005361_2_52
ST.12,20230820_MTWTF--_42,526865,Skerjafjörður,,1,4373_12-D,12_f12_1005361_2_52
ST.12,20230820_MTWTF--_42,526866,Skerjafjörður,,1,4364_12-A,12_f12_1005361_2_52
ST.12,20230820_MTWTF--_42,526867,Skerjafjörður,,1,4373_12-D,12_f12_1005361_2_52
ST.12,20230820_MTWTF--_42,526908,Skerjafjörður,,1,4367_12-B,12_f12_1005361_2_53
ST.12,20230820_MTWTF--_42,526909,Skerjafjörður,,1,4367_12-B,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526910,Skerjafjörður,,1,4364_12-A,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526911,Skerjafjörður,,1,4370_12-C,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526912,Skerjafjörður,,1,4373_12-D,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526913,Skerjafjörður,,1,4377_12-H,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526914,Skerjafjörður,,1,4375_12-F,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526915,Skerjafjörður,,1,4374_12-E,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526916,Skerjafjörður,,1,4376_12-G,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526917,Skerjafjörður,,1,4373_12-D,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526918,Skerjafjörður,,1,4364_12-A,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526919,Skerjafjörður,,1,4367_12-B,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526920,Skerjafjörður,,1,4373_12-D,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526921,Skerjafjörður,,1,4370_12-C,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526922,Skerjafjörður,,1,4364_12-A,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526923,Skerjafjörður,,1,4367_12-B,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526924,Skerjafjörður,,1,4373_12-D,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526925,Skerjafjörður,,1,4370_12-C,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526926,Skerjafjörður,,1,4364_12-A,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526927,Skerjafjörður,,1,4370_12-C,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526928,Skerjafjörður,,1,4367_12-B,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526929,Skerjafjörður,,1,4364_12-A,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526930,Skerjafjörður,,1,4370_12-C,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526931,Skerjafjörður,,1,4373_12-D,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526932,Skerjafjörður,,1,4375_12-F,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526933,Skerjafjörður,,1,4377_12-H,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526934,Skerjafjörður,,1,4374_12-E,12_f12_1005361_2_51
ST.12,20230820_MTWTF--_42,526935,Skerjafjörður,,1,4376_12-G,12_f12_1005361_2_51
ST.13,20230820_------S_39,526987,Eiðisgrandi,,0,4393_13-B,13_1006520_1_1
ST.13,20230820_------S_39,526988,Eiðisgrandi,,0,4393_13-B,13_1006520_1_1
ST.13,20230820_------S_39,526996,Eiðisgrandi,,0,4393_13-B,13_1006520_1_1
ST.13,20230820_------S_39,526997,Eiðisgrandi,,0,4393_13-B,13_1006520_1_1
ST.13,20230820_------S_39,527018,Eiðisgrandi,,0,4390_13-A,13_1006520_1_1
ST.13,20230820_------S_39,527019,Eiðisgrandi,,0,4390_13-A,13_1006520_1_1
ST.13,20230820_------S_39,527020,Eiðisgrandi,,0,4390_13-A,13_1006520_1_1
ST.13,20230820_------S_39,527030,Eiðisgrandi,,0,4393_13-B,13_1006520_1_1
ST.13,20230820_------S_39,527031,Eiðisgrandi,,0,4390_13-A,13_1006520_1_1
ST.13,20230820_------S_39,527032,Eiðisgrandi,,0,4393_13-B,13_1006520_1_1
ST.13,20230820_------S_39,527033,Eiðisgrandi,,0,4390_13-A,13_1006520_1_1
ST.13,20230820_------S_39,527080,Sléttuvegur,,1,4390_13-A,13_f13_1005361_2_52
ST.13,20230820_------S_39,527089,Sléttuvegur,,1,4390_13-A,13_f13_1005361_2_52
ST.13,20230820_------S_39,527090,Sléttuvegur,,1,4390_13-A,13_f13_1005361_2_52
ST.13,20230820_------S_39,527091,Sléttuvegur,,1,4393_13-B,13_f13_1005361_2_52
ST.13,20230820_------S_39,527092,Sléttuvegur,,1,4390_13-A,13_f13_1005361_2_52
ST.13,20230820_------S_39,527093,Sléttuvegur,,1,4393_13-B,13_f13_1005361_2_52
ST.13,20230820_------S_39,527114,Sléttuvegur,,1,4393_13-B,13_f13_1005361_2_52
ST.13,20230820_------S_39,527115,Sléttuvegur,,1,4393_13-B,13_f13_1005361_2_52
ST.13,20230820_------S_39,527124,Sléttuvegur,,1,4393_13-B,13_f13_1005361_2_52
ST.13,20230820_------S_39,527125,Sléttuvegur,,1,4390_13-A,13_f13_1005361_2_52
ST.13,20230820_------S_39,527126,Sléttuvegur,,1,4390_13-A,13_f13_1005361_2_52
ST.13,20230820_------S_43,526986,Eiðisgrandi,,0,4390_13-A,13_1006520_1_1
ST.13,20230820_------S_43,526989,Eiðisgrandi,,0,4393_13-B,13_1006520_1_1
ST.13,20230820_------S_43,526990,Eiðisgrandi,,0,4393_13-B,13_1006520_1_1
ST.13,20230820_------S_43,526991,Eiðisgrandi,,0,4393_13-B,13_1006520_1_1
ST.13,20230820_------S_43,526992,Eiðisgrandi,,0,4393_13-B,13_1006520_1_1
ST.13,20230820_------S_43,526993,Eiðisgrandi,,0,4393_13-B,13_1006520_1_1
ST.13,20230820_------S_43,526994,Eiðisgrandi,,0,4393_13-B,13_1006520_1_1
ST.13,20230820_------S_43,526995,Eiðisgrandi,,0,4393_13-B,13_1006520_1_1
ST.13,20230820_------S_43,527021,Eiðisgrandi,,0,4390_13-A,13_1006520_1_1
ST.13,20230820_------S_43,527022,Eiðisgrandi,,0,4390_13-A,13_1006520_1_1
ST.13,20230820_------S_43,527023,Eiðisgrandi,,0,4390_13-A,13_1006520_1_1
ST.13,20230820_------S_43,527024,Eiðisgrandi,,0,4390_13-A,13_1006520_1_1
ST.13,20230820_------S_43,527025,Eiðisgrandi,,0,4390_13-A,13_1006520_1_1
ST.13,20230820_------S_43,527026,Eiðisgrandi,,0,4390_13-A,13_1006520_1_1
ST.13,20230820_------S_43,527027,Eiðisgrandi,,0,4390_13-A,13_1006520_1_1
ST.13,20230820_------S_43,527028,Eiðisgrandi,,0,4390_13-A,13_1006520_1_1
ST.13,20230820_------S_43,527029,Eiðisgrandi,,0,4393_13-B,13_1006520_1_1
ST.13,20230820_------S_43,527081,Sléttuvegur,,1,4390_13-A,13_f13_1005361_2_52
ST.13,20230820_------S_43,527082,Sléttuvegur,,1,4390_13-A,13_f13_1005361_2_52
ST.13,20230820_------S_43,527083,Sléttuvegur,,1,4390_13-A,13_f13_1005361_2_52
ST.13,20230820_------S_43,527084,Sléttuvegur,,1,4390_13-A,13_f13_1005361_2_52
ST.13,20230820_------S_43,527085,Sléttuvegur,,1,4390_13-A,13_f13_1005361_2_52
ST.13,20230820_------S_43,527086,Sléttuvegur,,1,4390_13-A,13_f13_1005361_2_52
ST.13,20230820_------S_43,527087,Sléttuvegur,,1,4390_13-A,13_f13_1005361_2_52
ST.13,20230820_------S_43,527088,Sléttuvegur,,1,4390_13-A,13_f13_1005361_2_52
ST.13,20230820_------S_43,527113,Sléttuvegur,,1,4393_13-B,13_f13_1005361_2_52
ST.13,20230820_------S_43,527116,Sléttuvegur,,1,4393_13-B,13_f13_1005361_2_52
ST.13,20230820_------S_43,527117,Sléttuvegur,,1,4393_13-B,13_f13_1005361_2_52
ST.13,20230820_------S_43,527118,Sléttuvegur,,1,4393_13-B,13_f13_1005361_2_52
ST.13,20230820_------S_43,527119,Sléttuvegur,,1,4393_13-B,13_f13_1005361_2_52
ST.13,20230820_------S_43,527120,Sléttuvegur,,1,4393_13-B,13_f13_1005361_2_52
ST.13,20230820_------S_43,527121,Sléttuvegur,,1,4393_13-B,13_f13_1005361_2_52
ST.13,20230820_------S_43,527122,Sléttuvegur,,1,4393_13-B,13_f13_1005361_2_52
ST.13,20230820_------S_43,527123,Sléttuvegur,,1,4393_13-B,13_f13_1005361_2_52
ST.13,20230820_------S_43,527159,Sléttuvegur,,1,4390_13-A,13_1006520_2_57
ST.13,20230820_-----S-_40,526980,Eiðisgrandi,,0,4394_13-B,13_1006520_1_1
ST.13,20230820_-----S-_40,526999,Eiðisgrandi,,0,4391_13-A,13_1006520_1_1
ST.13,20230820_-----S-_40,527000,Eiðisgrandi,,0,4391_13-A,13_1006520_1_1
ST.13,20230820_-----S-_40,527001,Eiðisgrandi,,0,4391_13-A,13_1006520_1_1
ST.13,20230820_-----S-_40,527002,Eiðisgrandi,,0,4394_13-B,13_1006520_1_1
ST.13,20230820_-----S-_40,527003,Eiðisgrandi,,0,4391_13-A,13_1006520_1_1
ST.13,20230820_-----S-_40,527005,Eiðisgrandi,,0,4391_13-A,13_1006520_1_1
ST.13,20230820_-----S-_40,527006,Eiðisgrandi,,0,4394_13-B,13_1006520_1_1
ST.13,20230820_-----S-_40,527007,Eiðisgrandi,,0,4391_13-A,13_1006520_1_1
ST.13,20230820_-----S-_40,527008,Eiðisgrandi,,0,4394_13-B,13_1006520_1_1
ST.13,20230820_-----S-_40,527009,Eiðisgrandi,,0,4391_13-A,13_1006520_1_1
ST.13,20230820_-----S-_40,527010,Eiðisgrandi,,0,4394_13-B,13_1006520_1_1
ST.13,20230820_-----S-_40,527011,Eiðisgrandi,,0,4394_13-B,13_1006520_1_1
ST.13,20230820_-----S-_40,527012,Eiðisgrandi,,0,4394_13-B,13_1006520_1_1
ST.13,20230820_-----S-_40,527013,Eiðisgrandi,,0,4394_13-B,13_1006520_1_1
ST.13,20230820_-----S-_40,527057,Sléttuvegur,,1,4394_13-B,13_f13_1005361_2_52
ST.13,20230820_-----S-_40,527058,Sléttuvegur,,1,4391_13-A,13_f13_1005361_2_52
ST.13,20230820_-----S-_40,527063,Sléttuvegur,,1,4391_13-A,13_f13_1005361_2_52
ST.13,20230820_-----S-_40,527064,Sléttuvegur,,1,4391_13-A,13_f13_1005361_2_52
ST.13,20230820_-----S-_40,527065,Sléttuvegur,,1,4391_13-A,13_f13_1005361_2_52
ST.13,20230820_-----S-_40,527067,Sléttuvegur,,1,4394_13-B,13_f13_1005361_2_52
ST.13,20230820_-----S-_40,527068,Sléttuvegur,,1,4391_13-A,13_f13_1005361_2_52
ST.13,20230820_-----S-_40,527069,Sléttuvegur,,1,4394_13-B,13_f13_1005361_2_52
ST.13,20230820_-----S-_40,527070,Sléttuvegur,,1,4391_13-A,13_f13_1005361_2_52
ST.13,20230820_-----S-_40,527071,Sléttuvegur,,1,4394_13-B,13_f13_1005361_2_52
ST.13,20230820_-----S-_40,527072,Sléttuvegur,,1,4394_13-B,13_f13_1005361_2_52
ST.13,20230820_-----S-_40,527073,Sléttuvegur,,1,4394_13-B,13_f13_1005361_2_52
ST.13,20230820_-----S-_40,527074,Sléttuvegur,,1,4394_13-B,13_f13_1005361_2_52
ST.13,20230820_-----S-_40,527097,Sléttuvegur,,1,4391_13-A,13_f13_1005361_2_52
ST.13,20230820_-----S-_40,527098,Sléttuvegur,,1,4391_13-A,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,526968,Eiðisgrandi,,0,4391_13-A,13_1006520_1_1
ST.13,20230820_-----S-_44,526969,Eiðisgrandi,,0,4394_13-B,13_1006520_1_1
ST.13,20230820_-----S-_44,526970,Eiðisgrandi,,0,4394_13-B,13_1006520_1_1
ST.13,20230820_-----S-_44,526971,Eiðisgrandi,,0,4394_13-B,13_1006520_1_1
ST.13,20230820_-----S-_44,526972,Eiðisgrandi,,0,4394_13-B,13_1006520_1_1
ST.13,20230820_-----S-_44,526973,Eiðisgrandi,,0,4391_13-A,13_1006520_1_1
ST.13,20230820_-----S-_44,526974,Eiðisgrandi,,0,4394_13-B,13_1006520_1_1
ST.13,20230820_-----S-_44,526975,Eiðisgrandi,,0,4391_13-A,13_1006520_1_1
ST.13,20230820_-----S-_44,526976,Eiðisgrandi,,0,4394_13-B,13_1006520_1_1
ST.13,20230820_-----S-_44,526977,Eiðisgrandi,,0,4391_13-A,13_1006520_1_1
ST.13,20230820_-----S-_44,526978,Eiðisgrandi,,0,4394_13-B,13_1006520_1_1
ST.13,20230820_-----S-_44,526979,Eiðisgrandi,,0,4391_13-A,13_1006520_1_1
ST.13,20230820_-----S-_44,526981,Eiðisgrandi,,0,4391_13-A,13_1006520_1_1
ST.13,20230820_-----S-_44,526982,Eiðisgrandi,,0,4391_13-A,13_1006520_1_1
ST.13,20230820_-----S-_44,526983,Eiðisgrandi,,0,4391_13-A,13_1006520_1_1
ST.13,20230820_-----S-_44,526984,Eiðisgrandi,,0,4394_13-B,13_1006520_1_1
ST.13,20230820_-----S-_44,526985,Eiðisgrandi,,0,4391_13-A,13_1006520_1_1
ST.13,20230820_-----S-_44,527094,Sléttuvegur,,1,4394_13-B,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,527095,Sléttuvegur,,1,4391_13-A,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,527096,Sléttuvegur,,1,4394_13-B,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,527099,Sléttuvegur,,1,4394_13-B,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,527100,Sléttuvegur,,1,4394_13-B,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,527101,Sléttuvegur,,1,4394_13-B,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,527102,Sléttuvegur,,1,4394_13-B,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,527103,Sléttuvegur,,1,4394_13-B,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,527104,Sléttuvegur,,1,4391_13-A,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,527105,Sléttuvegur,,1,4394_13-B,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,527106,Sléttuvegur,,1,4391_13-A,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,527107,Sléttuvegur,,1,4394_13-B,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,527108,Sléttuvegur,,1,4391_13-A,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,527109,Sléttuvegur,,1,4391_13-A,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,527110,Sléttuvegur,,1,4391_13-A,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,527111,Sléttuvegur,,1,4391_13-A,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,527112,Sléttuvegur,,1,4391_13-A,13_f13_1005361_2_52
ST.13,20230820_-----S-_44,527158,Sléttuvegur,,1,4391_13-A,13_1006520_2_57
ST.13,20230820_MTWTF--_42,526936,Eiðisgrandi,,0,4397_13-D,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526937,Eiðisgrandi,,0,4395_13-B,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526938,Eiðisgrandi,,0,4392_13-A,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526939,Eiðisgrandi,,0,4396_13-C,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526940,Eiðisgrandi,,0,4397_13-D,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526941,Eiðisgrandi,,0,4395_13-B,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526942,Eiðisgrandi,,0,4392_13-A,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526943,Eiðisgrandi,,0,4396_13-C,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526944,Eiðisgrandi,,0,5863_13-E,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526945,Eiðisgrandi,,0,5863_13-E,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526946,Eiðisgrandi,,0,4397_13-D,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526947,Eiðisgrandi,,0,4395_13-B,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526948,Eiðisgrandi,,0,4392_13-A,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526949,Eiðisgrandi,,0,4396_13-C,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526950,Eiðisgrandi,,0,5863_13-E,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526951,Eiðisgrandi,,0,4397_13-D,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526952,Eiðisgrandi,,0,4396_13-C,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526953,Eiðisgrandi,,0,5863_13-E,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526954,Eiðisgrandi,,0,4397_13-D,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526955,Eiðisgrandi,,0,4395_13-B,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526956,Eiðisgrandi,,0,4392_13-A,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526957,Eiðisgrandi,,0,4392_13-A,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526958,Eiðisgrandi,,0,4396_13-C,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526959,Eiðisgrandi,,0,4397_13-D,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526960,Eiðisgrandi,,0,4395_13-B,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526961,Eiðisgrandi,,0,4392_13-A,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526962,Eiðisgrandi,,0,4396_13-C,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526963,Eiðisgrandi,,0,5863_13-E,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526964,Eiðisgrandi,,0,4392_13-A,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526965,Eiðisgrandi,,0,4392_13-A,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526966,Eiðisgrandi,,0,4392_13-A,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526967,Eiðisgrandi,,0,4392_13-A,13_1006520_1_1
ST.13,20230820_MTWTF--_42,526998,Eiðisgrandi,,0,4395_13-B,13_1006520_1_1
ST.13,20230820_MTWTF--_42,527004,Eiðisgrandi,,0,4392_13-A,13_1006520_1_1
ST.13,20230820_MTWTF--_42,527014,Eiðisgrandi,,0,4395_13-B,13_1006520_1_1
ST.13,20230820_MTWTF--_42,527015,Eiðisgrandi,,0,4395_13-B,13_1006520_1_1
ST.13,20230820_MTWTF--_42,527016,Eiðisgrandi,,0,4395_13-B,13_1006520_1_1
ST.13,20230820_MTWTF--_42,527017,Eiðisgrandi,,0,4395_13-B,13_1006520_1_1
ST.13,20230820_MTWTF--_42,527036,Eiðisgrandi,,0,4392_13-A,13_1006520_1_1
